G,C,B,A,Ia,Ib,Ic,Va,Vb,Vc,Fallo_armonicos,Suma_fases,Residuo,Fallo_tierra,dVa,dVb,dVc,Pico_tension,I_avg,Desv_A,Desv_B,Desv_C,Factor_desbalance,Fallo_desbalance,S_a,S_b,S_c,S_total,P_total,Factor_potencia,Fallo_FP,Sobrecorriente_A,Sobrecorriente_B,Sobrecorriente_C,Fallo_sobrecorriente,Fallo_THD_Va,Sag_A,Sag_B,Sag_C,Swell_A,Swell_B,Swell_C,Fallo_sagswells,Fallo_THD,Total_fallos,Failure Type,Tiempo [s]
1,1,1,1,-612.6166463,-245.3018047,857.9161874,-0.040689447,0.030641102,0.010048345,1,3,2,1,-0.0001912069999999988,-0.00045625499999999916,0.0006474619999999997,0,1.0,0.0,0.0,0.0,0.0,0,24.92703256094159,-7.516317618596779,8.620637832079852,27.425670082420176,26.03135277442466,0.9491601370611809,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5251
1,1,1,1,-602.5403606,-258.60575,861.1438471,-0.040870621,0.030177297,0.010693325,1,3,2,1,-0.00018117400000000616,-0.00046380500000000116,0.0006449799999999999,0,1.0,0.0,0.0,0.0,0.0,0,24.626198715285934,-7.80402252365775,9.208491028790608,27.425330221199257,26.030667220418792,0.9491469021692064,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5252
1,1,1,1,-592.3153991,-271.8459465,864.159082,-0.041041718,0.029706057,0.011335661,1,3,2,1,-0.00017109699999999506,-0.00047123999999999777,0.0006423360000000003,0,1.0,0.0,0.0,0.0,0.0,0,24.309641576919653,-8.075471181947952,9.795814403623202,27.42498656770873,26.029984798594903,0.949133912402482,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5253
1,1,1,1,-581.9442846,-285.0191272,866.9611483,-0.041202695,0.029227498,0.011975197,1,3,2,1,-0.00016097699999999965,-0.00047855899999999993,0.0006395359999999996,0,1.0,0.0,0.0,0.0,0.0,0,23.977672865366994,-8.330395970199746,10.382030542238715,27.42463949150206,26.02930743740596,0.9491212252934642,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5254
1,1,1,1,-571.4295761,-298.122042,869.5493545,-0.041353513,0.028741739,0.012611773,1,3,2,1,-0.00015081800000000395,-0.00048575900000000227,0.0006365759999999998,0,1.0,0.0,0.0,0.0,0.0,0,23.630620403835838,-8.568545921311038,10.96655907125053,27.42428882831834,26.02863355377533,0.9491087888083407,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5255000000000001
1,1,1,1,-560.7738679,-311.1514578,871.9230621,-0.041494133,0.0282489,0.013245234,1,3,2,1,-0.00014062000000000102,-0.0004928389999999984,0.0006334610000000001,0,1.0,0.0,0.0,0.0,0.0,0,23.268825457567033,-8.78968641624642,11.548824987511031,27.42393451098558,26.027964028831644,0.9490966374064694,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5256000000000001
1,1,1,1,-549.9797891,-324.1041598,874.0816854,-0.041624523,0.027749101,0.013875422,1,3,2,1,-0.00013038999999999412,-0.0004997989999999987,0.0006301880000000003,0,1.0,0.0,0.0,0.0,0.0,0,22.892646380928095,-8.99359906481034,12.128252247396238,27.42357717434488,26.027299563513992,0.9490847746829643,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5257000000000001
1,1,1,1,-539.050003,-336.9769522,876.0246917,-0.041744649,0.027242467,0.014502182,1,3,2,1,-0.00012012600000000512,-0.0005066340000000023,0.0006267600000000005,0,1.0,0.0,0.0,0.0,0.0,0,22.502453168683946,-9.180083500069077,12.704269515527288,27.423216361328052,26.026639184142155,0.9490731809578932,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5258
1,1,1,1,-527.9872064,-349.7666588,877.7516018,-0.041854482,0.026729122,0.01512536,1,3,2,1,-0.00010983299999999668,-0.0005133449999999984,0.0006231779999999985,0,1.0,0.0,0.0,0.0,0.0,0,22.098631026499085,-9.348955694597574,13.276308967801647,27.422852616630294,26.025984299703158,0.9490618887664509,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5259
1,1,1,1,-516.7941289,-362.470124,879.2619893,-0.041953995,0.026209192,0.015744802,1,3,2,1,-9.951300000000246e-05,-0.0005199300000000018,0.0006194419999999996,0,1.0,0.0,0.0,0.0,0.0,0,21.681578299899957,-9.500049074179808,13.843805927654618,27.422485892950743,26.02533515337477,0.9490509086218502,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.526
1,1,1,1,-505.4735321,-375.0842132,880.5554818,-0.042043163,0.025682807,0.016360355,1,3,2,1,-8.916800000000058e-05,-0.0005263850000000007,0.0006155530000000013,0,1.0,0.0,0.0,0.0,0.0,0,21.251706102266034,-9.633215456362452,14.40620027944404,27.422116234478427,26.02469092534762,0.9490402091077933,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5261
1,1,1,1,-494.0282093,-387.6058143,881.6317601,-0.042121964,0.025150097,0.016971867,1,3,2,1,-7.88009999999964e-05,-0.0005327099999999987,0.0006115120000000016,0,1.0,0.0,0.0,0.0,0.0,0,20.809438447119064,-9.748323827408987,14.962936975393108,27.421743723878194,26.024051595103185,0.9490297866230173,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5262
1,1,1,1,-482.4609844,-400.0318376,882.4905585,-0.042190378,0.024611191,0.017579187,1,3,2,1,-6.841400000000275e-05,-0.0005389059999999987,0.000607319999999998,0,1.0,0.0,0.0,0.0,0.0,0,20.3552113020881,-9.845259961254582,15.513466553605939,27.42136786098002,26.023417894439458,0.9490196851729701,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5263
1,1,1,1,-470.7747115,-412.3592173,883.1316653,-0.04224839,0.024066224,0.018182166,1,3,2,1,-5.801199999999618e-05,-0.0005449670000000004,0.000602979,0,1.0,0.0,0.0,0.0,0.0,0,19.889473613589484,-9.923929292006475,16.05724653834104,27.420990128211667,26.02279085992405,0.9490098912639519,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5264
1,1,1,1,-458.972274,-424.5849117,883.5549222,-0.042295984,0.02351533,0.018780654,1,3,2,1,-4.7594000000004966e-05,-0.0005508939999999997,0.0005984880000000012,0,1.0,0.0,0.0,0.0,0.0,0,19.412683957547618,-9.984254311646362,16.59373928383512,27.42060932975685,26.022168929736374,0.9490003893347881,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5265000000000001
1,1,1,1,-447.0565839,-436.7059044,883.7602248,-0.042333149,0.022958645,0.019374504,1,3,2,1,-3.716499999999873e-05,-0.0005566850000000012,0.0005938499999999999,0,1.0,0.0,0.0,0.0,0.0,0,18.9253129776697,-10.026175828523538,17.1224160104285,27.420226167582953,26.021553159574662,0.9489911936006623,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5266000000000001
1,1,1,1,-435.0305813,-448.7192046,883.7475224,-0.042359876,0.022396307,0.019963569,1,3,2,1,-2.6726999999997225e-05,-0.000562337999999999,0.0005890649999999997,0,1.0,0.0,0.0,0.0,0.0,0,18.427841480075916,-10.049653063017413,17.642754642011447,27.419840620617006,26.02094305906995,0.9489822869176262,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5267000000000001
1,1,1,1,-422.8972334,-460.6218483,883.5168182,-0.042376158,0.021828453,0.020547705,1,3,2,1,-1.6281999999999408e-05,-0.0005678539999999996,0.000584135999999999,0,1.0,0.0,0.0,0.0,0.0,0,17.920759980321275,-10.05466236638968,18.15424294291223,27.41945313832236,26.020340556843827,0.948973724077557,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5268
1,1,1,1,-410.6595339,-472.4108986,883.0681691,-0.04238199,0.021255224,0.021126766,1,3,2,1,-5.832000000004223e-06,-0.0005732290000000015,0.0005790610000000022,0,1.0,0.0,0.0,0.0,0.0,0,17.404568259154463,-10.041199469784287,18.65637457062413,27.41906262436763,26.019743359994308,0.9489654594125427,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5269
1,1,1,1,-398.3205024,-484.0834469,882.4016857,-0.042377373,0.020676762,0.021700611,1,3,2,1,4.616999999998428e-06,-0.0005784619999999983,0.0005738449999999999,0,1.0,0.0,0.0,0.0,0.0,0,16.879776503752197,-10.00927821969094,19.148655727119966,27.41867103729808,26.01915401118122,0.9489575178821369,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.527
1,1,1,1,-385.8831832,-495.636613,881.5175326,-0.042362306,0.020093209,0.022269097,1,3,2,1,1.5067000000000552e-05,-0.0005835530000000005,0.000568486,0,1.0,0.0,0.0,0.0,0.0,0,16.34690148697246,-9.958930053061117,19.630599440670064,27.418276941240894,26.018570874581407,0.9489498895332065,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5271
1,1,1,1,-373.3506451,-507.0675464,880.4159279,-0.042336793,0.019504709,0.022832084,1,3,2,1,2.5513000000004782e-05,-0.0005885000000000022,0.0005629869999999974,0,1.0,0.0,0.0,0.0,0.0,0,15.806468978015165,-9.890204935875998,20.101730420750744,27.417880682779213,26.01799446288991,0.9489425810810916,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5272
1,1,1,1,-360.7259803,-518.3734266,879.0971434,-0.042300842,0.018911408,0.023389434,1,3,2,1,3.5950999999999345e-05,-0.0005933009999999975,0.0005573500000000016,0,1.0,0.0,0.0,0.0,0.0,0,15.259012697965412,-9.803171366790654,20.561584615142838,27.41748345944632,26.017425946317594,0.9489355937717779,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5273
1,1,1,1,-348.0123037,-529.5514642,877.5615045,-0.04225446,0.018313452,0.023941008,1,3,2,1,4.638199999999759e-05,-0.0005979560000000002,0.0005515739999999991,0,1.0,0.0,0.0,0.0,0.0,0,14.705071966199503,-9.69791532115642,21.009706999726536,27.417083931771174,26.016863644769618,0.9489289126996118,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5274
1,1,1,1,-335.2127524,-540.5989011,875.80939,-0.042197659,0.017710988,0.024486671,1,3,2,1,5.6801000000002155e-05,-0.0006024640000000005,0.0005456630000000018,0,1.0,0.0,0.0,0.0,0.0,0,14.145193418226631,-9.574540650195287,21.445656391640693,27.4166829425006,26.016309159672037,0.9489225671185137,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5275000000000001
1,1,1,1,-322.3304843,-551.5130116,873.8412324,-0.042130453,0.017104165,0.025026288,1,3,2,1,6.720600000000021e-05,-0.0006068229999999994,0.0005396169999999992,0,1.0,0.0,0.0,0.0,0.0,0,13.579929319268388,-9.433169550053314,21.86900234831733,27.416280414875523,26.015762117532404,0.9489165460759139,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5276000000000001
1,1,1,1,-309.368678,-562.2911026,871.6575171,-0.042052858,0.016493133,0.025559726,1,3,2,1,7.759499999999975e-05,-0.0006110320000000009,0.0005334380000000007,0,1.0,0.0,0.0,0.0,0.0,0,13.009837085581722,-9.273941939898446,22.279327302916315,27.415876516508774,26.01522244859959,0.9489108412395364,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5277000000000001
1,1,1,1,-296.3305315,-572.930515,869.258783,-0.041964895,0.015878042,0.026086853,1,3,2,1,8.796299999999646e-05,-0.0006150910000000016,0.0005271269999999988,0,1.0,0.0,0.0,0.0,0.0,0,12.435479639691694,-9.09701478025163,22.6762260910799,27.41547120724129,26.014690950519963,0.9489054831072414,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5278
1,1,1,1,-283.219262,-583.4286235,866.645622,-0.041866584,0.015259044,0.02660754,1,3,2,1,9.83110000000037e-05,-0.0006189979999999991,0.0005206869999999988,0,1.0,0.0,0.0,0.0,0.0,0,11.857423022941008,-8.902563036845933,23.05930805318988,27.415065151516504,26.014168039284954,0.9489004638694408,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5279
1,1,1,1,-270.0381043,-593.782838,863.8186788,-0.04175795,0.014636293,0.027121657,1,3,2,1,0.00010863399999999634,-0.0006227509999999995,0.0005141170000000014,0,1.0,0.0,0.0,0.0,0.0,0,11.276237657454185,-8.690779595339533,23.428193916606773,27.414657683003966,26.013651978721427,0.9488957432741861,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.528
1,1,1,1,-256.7903108,-603.9906036,860.7786509,-0.041639019,0.014009941,0.027629078,1,3,2,1,0.00011893100000000267,-0.0006263520000000002,0.000507421000000001,0,1.0,0.0,0.0,0.0,0.0,0,10.692496630417104,-8.461872720990387,23.78252048645087,27.41424912023267,26.01314439587759,0.9488913696592544,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5281
1,1,1,1,-243.47915,-614.0494019,857.5262884,-0.041509821,0.013380143,0.028129678,1,3,2,1,0.00012919799999999704,-0.0006297979999999991,0.0005006000000000004,0,1.0,0.0,0.0,0.0,0.0,0,10.10677593373215,-8.216068806486472,24.121938369227138,27.413839882372915,26.012645496472814,0.9488873360349249,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5282
1,1,1,1,-230.1079065,-623.9567508,854.0623938,-0.041370388,0.012747055,0.028623333,1,3,2,1,0.0001394330000000013,-0.0006330880000000004,0.0004936549999999991,0,1.0,0.0,0.0,0.0,0.0,0,9.519653373772723,-7.9536110200688945,24.446112300514535,27.413429833289957,26.012154654218364,0.9488836242822147,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5283
1,1,1,1,-216.6798792,-633.7102059,850.3878217,-0.041220755,0.012110833,0.029109921,1,3,2,1,0.00014963300000000318,-0.0006362220000000005,0.0004865879999999996,0,1.0,0.0,0.0,0.0,0.0,0,8.931708213932795,-7.674758474050514,24.754722309049086,27.413018911677298,26.011672048931366,0.948880243096867,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5284
1,1,1,1,-203.1983815,-643.3073608,846.5034788,-0.041060957,0.011471634,0.029589323,1,3,2,1,0.00015979799999999572,-0.000639199,0.0004794020000000003,0,1.0,0.0,0.0,0.0,0.0,0,8.343520005241096,-7.379786592603547,25.047464854836853,27.412607900098028,26.011198267474402,0.9488771868137867,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5285000000000001
1,1,1,1,-189.6667396,-652.7458473,842.4103234,-0.040891035,0.010829615,0.03006142,1,3,2,1,0.0001699220000000029,-0.0006420189999999989,0.0004720969999999977,0,1.0,0.0,0.0,0.0,0.0,0,7.755669287319486,-7.06898621910779,25.324050544063226,27.41219634065238,26.010733612274922,0.9488744823303675,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5286000000000001
1,1,1,1,-176.0882922,-662.0233369,838.1093656,-0.04071103,0.010184935,0.030526096,1,3,2,1,0.00018000499999999697,-0.0006446799999999999,0.00046467600000000067,0,1.0,0.0,0.0,0.0,0.0,0,7.168735746402967,-6.7426646548096025,25.5842069528047,27.41178476956425,26.010278044398063,0.9488721096802751,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5287000000000001
1,1,1,1,-162.4663897,-671.1375403,833.6016665,-0.040520987,0.009537753,0.030983235,1,3,2,1,0.00019004300000000085,-0.0006471820000000014,0.00045713900000000224,0,1.0,0.0,0.0,0.0,0.0,0,6.5832984649706345,-6.401144088408945,25.82767632956113,27.41137225503367,26.00983070612282,0.9488700698428741,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5288
1,1,1,1,-148.804393,-680.0862087,828.8883382,-0.040320953,0.008888228,0.031432725,1,3,2,1,0.0002000340000000017,-0.0006495249999999998,0.0004494900000000003,0,1.0,0.0,0.0,0.0,0.0,0,5.999934936346529,-6.044761282581184,26.054219190347595,27.410959410835314,26.00939284411294,0.9488683870668042,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5289
1,1,1,1,-135.1056731,-688.8671343,823.9705439,-0.040110978,0.008236522,0.031874456,1,3,2,1,0.00020997500000000113,-0.0006517060000000002,0.00044173100000000076,0,1.0,0.0,0.0,0.0,0.0,0,5.419220681389291,-5.673869306738904,26.263612846836622,27.410547339884932,26.00896422148701,0.9488670145466782,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.529
1,1,1,1,-121.3736098,-697.4781504,818.8494968,-0.039891112,0.007582794,0.032308318,1,3,2,1,0.00021986599999999912,-0.0006537279999999993,0.00043386200000000014,0,1.0,0.0,0.0,0.0,0.0,0,4.8417282623760975,-5.288833133984218,26.455649936754384,27.410135024510787,26.008545065146265,0.9488659958036987,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5291
1,1,1,1,-107.6115914,-705.9171324,813.5264604,-0.03966141,0.006927206,0.032734204,1,3,2,1,0.0002297019999999983,-0.0006555880000000004,0.0004258860000000003,0,1.0,0.0,0.0,0.0,0.0,0,4.268027447267874,-4.890033395064075,26.630141114131526,27.409722739459294,26.008135166335325,0.9488653137265693,0,1,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5292
1,1,1,1,-93.82301352,-714.1819982,808.0027483,-0.039421929,0.00626992,0.033152009,1,3,2,1,0.00023948099999999972,-0.000657286,0.00041780500000000026,0,1.0,0.0,0.0,0.0,0.0,0,3.6986841775514803,-4.477863994154144,26.78691438366634,27.409310695332753,26.007734567063675,0.948864962572454,0,0,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5293
1,1,1,1,-80.01127816,-722.2707084,802.2797231,-0.039172728,0.005611097,0.033561631,1,3,2,1,0.00024920100000000445,-0.0006588230000000002,0.0004096219999999984,0,1.0,0.0,0.0,0.0,0.0,0,3.1342600362940205,-4.052731005091115,26.925816025464375,27.408899708158494,26.00734505666728,0.9488649793893759,0,0,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5294
1,1,1,1,-66.17979322,-730.1812674,796.3587972,-0.038913869,0.004950902,0.033962967,1,3,2,1,0.00025885900000000017,-0.0006601949999999997,0.0004013359999999952,0,1.0,0.0,0.0,0.0,0.0,0,2.575311803810168,-3.615055897133195,27.046707549463292,27.408488635684314,26.006963456140266,0.9488652877517901,0,0,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5295
1,1,1,1,-52.3319714,-737.9117233,790.2414312,-0.038645414,0.004289495,0.034355919,1,3,2,1,0.00026845499999999384,-0.0006614070000000001,0.00039295200000000197,0,1.0,0.0,0.0,0.0,0.0,0,2.0223907001891597,-3.1652686475367333,27.149470600751272,27.408078073012494,26.006592653403697,0.9488659724379297,0,0,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5296000000000001
1,1,1,1,-38.47122944,-745.4601687,783.9291347,-0.038367432,0.003627042,0.03474039,1,3,2,1,0.000277982000000003,-0.0006624529999999999,0.0003844710000000043,0,1.0,0.0,0.0,0.0,0.0,0,1.476042279495598,-2.7038153412019854,27.234003871840535,27.407668363098733,26.00623081013415,0.948866954518048,0,0,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5297000000000001
1,1,1,1,-24.60098727,-752.8247412,777.423465,-0.038079989,0.002963704,0.035116285,1,3,2,1,0.00028744299999999834,-0.0006633379999999999,0.00037589499999999415,0,1.0,0.0,0.0,0.0,0.0,0,0.9368053246307401,-2.2311496967934046,27.30022396262752,27.407259286462406,26.005879590464854,0.9488683023227444,0,0,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5298
1,1,1,1,-10.72466718,-760.0036236,770.7260273,-0.037783158,0.002299646,0.035483512,1,3,2,1,0.00029683100000000434,-0.0006640580000000004,0.0003672270000000047,0,1.0,0.0,0.0,0.0,0.0,0,0.40521179455935447,-1.7477392929972453,27.34806623841188,27.406851629023357,26.00553873997399,0.9488699793753251,0,0,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5299
1,1,1,1,3.154307068,-766.9950447,763.8384742,-0.03747701,0.001635031,0.035841979,1,3,2,1,0.00030614799999999914,-0.0006646149999999999,0.0003584670000000012,0,1.0,0.0,0.0,0.0,0.0,0,-0.11821399753050668,-1.2540606749308856,27.377482551668443,27.40644438070233,26.00520787920705,0.9488720068159615,0,0,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.53
1,1,1,1,17.03251104,-773.7972795,756.7625051,-0.037161623,0.000970024,0.036191598,1,3,2,1,0.0003153870000000003,-0.0006650069999999999,0.00034961899999999546,0,1.0,0.0,0.0,0.0,0.0,0,-0.6329557540118178,-0.750601932249708,27.38844436605215,27.406038039810994,26.004886679790623,0.9488743554254355,0,0,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5301
1,1,1,1,30.90652051,-780.4086497,749.4998657,-0.036837073,0.000304789,0.036532284,1,3,2,1,0.00032454999999999984,-0.0006652349999999999,0.00034068599999999977,0,1.0,0.0,0.0,0.0,0.0,0,-1.1385057522028672,-0.2378599719334133,27.380941951714256,27.405633633929956,26.004576227577974,0.9488770292609698,0,0,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5302
1,1,1,1,44.77291225,-786.8275238,742.0523481,-0.036503441,-0.000360511,0.036863952,1,3,2,1,0.00033363200000000037,-0.0006653,0.00033166800000000024,0,1.0,0.0,0.0,0.0,0.0,0,-1.634365360716052,0.2836599774326618,27.354982141845692,27.405230542650106,26.004276758562302,0.9488800584287174,0,0,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5303
1,1,1,1,58.62826496,-793.0523183,734.4217899,-0.036160809,-0.00102571,0.037186519,1,3,2,1,0.0003426319999999955,-0.000665199,0.00032256700000000277,0,1.0,0.0,0.0,0.0,0.0,0,-2.120045491219953,0.813441693403493,27.31058984413036,27.404828003615084,26.003986046313898,0.9488833880980244,0,0,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5304
1,1,1,1,72.46916002,-799.0814971,726.6100737,-0.035809262,-0.001690646,0.037499908,1,3,2,1,0.00035154700000000066,-0.0006649360000000001,0.00031338899999999725,0,1.0,0.0,0.0,0.0,0.0,0,-2.5950671380761055,1.3509639367461266,27.24781091562322,27.404428049186993,26.003707714293242,0.9488870801324639,0,0,1,1,1,2,1,1,1,0,0,0,1,1,5,"Fallo_armonicos, Fallo_tierra, Fallo_sobrecorriente, Fallo_THD, Fallo_sagswells",0.5305
